Customer_Id,Age,Monthly_Income,Credit_Score,Credit_Score_Band,Loan_Amount,Interest_Rate,Loan_Term,Loan_Type,Debt_Income,Repayment_Status,Transaction_Id,Gender,Transaction_Amount,Transaction_Type,Transaction_Date,Transaction_Year,Transaction_Month,Product_Id,Product_Name,Interaction_Date,Interaction_Year,Interaction_Day_Name,Interaction_Type,Transaction_Frequency
C072,69,157391.04,798,Excellent,951556.91,7.18,36,Education,6.045813726118081,0,61c479a8-2d90-4552-a0c3-85f1be18f06d,Female,237.42,Deposit,2024-07-21,2024,7,P017,Business Credit Line,2023-12-09,2023,Saturday,Clicked,9
C041,26,182303.3,487,Poor,784961.23,9.43,24,Business,4.305798249400861,1,99b85a1c-d5f0-4394-9079-a67434611464,Male,643.14,Deposit,2024-05-01,2024,5,P025,Medical Loan,2023-11-27,2023,Monday,Purchased,7
C03,30,44076.38,840,Excellent,480518.27,12.41,24,Mortgage,10.901944987315202,0,1c0cf459-a511-4e70-b53c-e54186a0f8ed,Male,672.4,Deposit,2024-06-10,2024,6,P028,Debt Consolidation Loan,2024-05-23,2024,Thursday,Clicked,1
C051,33,27535.07,716,Good,225138.79,9.06,48,Mortgage,8.176437902645608,0,c8c5daf6-49d1-4d42-9241-18090b42790a,Male,1366.08,Withdrawal,2023-12-17,2023,12,P036,International Investment,2024-05-12,2024,Sunday,Purchased,6
C017,19,181669.11,639,Fair,363687.61,3.31,60,Business,2.0019232218399705,0,8d21b56a-3afb-4d94-ac36-e7bc8b1b41bb,Female,665.65,Withdrawal,2024-03-06,2024,3,P042,High-Yield Savings Account,2024-02-11,2024,Sunday,Purchased,5
C025,36,158791.68,809,Excellent,550527.97,1.93,48,Education,3.4669824640686464,0,dfde6393-5978-4354-8771-c1d43e56ad0a,Female,631.1,Withdrawal,2023-11-29,2023,11,P06,Auto Loan,2024-01-06,2024,Saturday,Purchased,8
C091,61,35245.66,346,Poor,863086.67,6.69,12,Education,24.487743171783418,1,44515dfd-c4f9-4bf8-b1bc-b6aa9fab8e57,Female,787.34,Deposit,2024-07-10,2024,7,P029,Small Business Loan,2023-10-24,2023,Tuesday,Purchased,7
C073,30,160388.19,498,Poor,186221.76,6.08,48,Personal,1.161069028835602,1,05c32468-86ff-4484-9536-7a378d9f43bf,Female,501.11,Withdrawal,2023-11-15,2023,11,P039,Loan Against Property,2023-10-25,2023,Wednesday,Viewed,2
C069,24,97724.7,336,Poor,779701.65,9.35,24,Education,7.978552505149671,0,afe69080-5a98-4efa-bb01-fae7d8b0c844,Female,1168.05,Withdrawal,2023-12-29,2023,12,P049,Auto Insurance,2023-10-28,2023,Saturday,Purchased,7
C022,57,64816.77,673,Good,679568.31,8.26,12,Education,10.484451940446895,0,cf45bdd6-e3f7-4bc4-858a-0aa8d6c87abc,Male,1695.56,Deposit,2023-12-23,2023,12,P047,Healthcare Savings,2024-03-12,2024,Tuesday,Viewed,7
C031,65,68600.64,735,Good,345308.38,13.26,60,Mortgage,5.033602893500702,0,b193f575-0b0d-40d3-a286-f4d5eb0bedfd,Female,644.43,Withdrawal,2024-02-16,2024,2,P06,Auto Loan,2024-05-17,2024,Friday,Viewed,6
C035,25,23105.62,356,Poor,136178.33,14.43,60,Auto,5.893731914573165,1,64c40f6d-ea9e-471a-aa65-0fdf71d8c144,Male,982.64,Deposit,2024-08-05,2024,8,P035,Real Estate Investment,2024-02-17,2024,Saturday,Clicked,3
C023,59,35738.9,437,Poor,125309.78,5.99,48,Auto,3.506257327449921,1,2fb98a4b-66f0-4b8c-9e2e-d3f80fc6580a,Male,547.69,Withdrawal,2024-04-16,2024,4,P012,Mutual Fund,2024-06-10,2024,Monday,Clicked,3
C096,50,94312.36,762,Excellent,379971.99,7.25,36,Education,4.0288673722086905,0,42c5143d-e4e3-4986-a077-a41a165dc0ac,Male,1329.47,Withdrawal,2023-11-26,2023,11,P035,Real Estate Investment,2023-12-06,2023,Wednesday,Clicked,6
C091,20,58920.41,445,Poor,235176.59,7.19,60,Mortgage,3.9914282673864623,1,7057074d-6243-49d1-8b2a-0e1f45c32de7,Female,1308.5,Deposit,2024-06-22,2024,6,P050,Savings Account,2023-12-15,2023,Friday,Purchased,7
C086,53,145603.94,450,Poor,838500.36,5.54,12,Education,5.75877520896756,0,0cf6dac1-b0a5-48b3-a670-d7fa78f483fc,Male,1511.93,Withdrawal,2024-03-24,2024,3,P017,Business Credit Line,2024-03-18,2024,Monday,Purchased,10
C082,64,102834.84,593,Fair,936514.04,11.17,24,Personal,9.106972306272855,0,49f04484-d8d1-4135-a92f-583b7015d7f7,Female,1692.22,Deposit,2024-04-22,2024,4,P049,Auto Insurance,2023-12-18,2023,Monday,Viewed,5
C068,67,87970.65,828,Excellent,564974.94,6.62,36,Mortgage,6.42231175966075,0,a87e56a7-1867-4558-97fe-bc64ee2e7fbc,Male,335.55,Withdrawal,2023-12-22,2023,12,P017,Business Credit Line,2024-02-27,2024,Tuesday,Viewed,4
C05,34,129186.02,516,Poor,473089.44,9.9,24,Auto,3.662079224981155,0,b1eed2b4-eb30-4d0f-a51c-a3aaab54d3e8,Male,835.74,Deposit,2024-04-19,2024,4,P07,Business Loan,2023-12-29,2023,Friday,Viewed,2
C062,64,174084.37,629,Fair,341568.0,10.72,48,Auto,1.9620830979828918,0,843cc6ea-c3ce-4c00-a20b-0cac05b18274,Female,1284.26,Withdrawal,2023-12-16,2023,12,P041,Retirement Savings,2024-08-12,2024,Monday,Purchased,4
C082,18,40056.72,448,Poor,750490.85,1.81,12,Mortgage,18.73570402169723,0,dfceb677-0d48-4883-9735-357c278c893b,Male,823.71,Deposit,2024-02-11,2024,2,P047,Healthcare Savings,2024-03-16,2024,Saturday,Clicked,5
C089,58,31283.39,335,Poor,325302.31,11.48,24,Business,10.398563263124617,1,168209e6-5560-4550-9319-e88ae8b4acea,Female,249.92,Deposit,2024-07-21,2024,7,P014,Certificate of Deposit,2024-07-19,2024,Friday,Purchased,4
C045,18,152410.67,340,Poor,244584.43,13.4,36,Mortgage,1.604772356161153,0,b2077be6-62fd-454f-9bf8-e444ce18e4b9,Female,1740.76,Deposit,2024-01-10,2024,1,P02,Checking Account,2023-12-21,2023,Thursday,Viewed,10
C044,23,164143.39,445,Poor,258839.88,13.67,60,Auto,1.576913209846586,0,9000c5c4-4845-43ff-a9a4-e0bcfbdc259d,Female,31.0,Withdrawal,2024-03-25,2024,3,P09,Investment Fund,2024-05-10,2024,Friday,Purchased,4
C065,65,178293.44,653,Fair,954692.69,12.94,60,Education,5.35461478560288,0,9aa1e472-5cd1-44fe-b9bb-bd8f94290277,Male,1473.36,Deposit,2023-09-24,2023,9,P034,Stock Investment,2024-03-21,2024,Thursday,Purchased,8
C072,55,20504.73,419,Poor,469615.56,12.59,48,Business,22.902791697330322,1,d9e295c7-37de-4c70-b089-398e35fc76b1,Female,566.34,Withdrawal,2023-12-08,2023,12,P034,Stock Investment,2024-08-25,2024,Sunday,Clicked,9
C096,24,152293.18,501,Poor,547196.24,9.35,36,Business,3.5930449413427445,0,4901f093-8015-48d7-a313-54b9c787363f,Female,1994.53,Deposit,2024-01-01,2024,1,P030,Agricultural Loan,2024-01-06,2024,Saturday,Viewed,6
C029,23,37248.3,437,Poor,670409.31,7.54,36,Personal,17.998386772013756,1,5defa0cc-00e5-438a-85cb-3c8e5d5c063c,Male,157.21,Deposit,2024-06-19,2024,6,P033,Wealth Management,2023-11-28,2023,Tuesday,Viewed,8
C054,23,56943.49,418,Poor,686966.73,3.23,36,Auto,12.064008194791011,1,5fc20b5d-f848-43f9-9adf-329a56eba24c,Female,1318.72,Deposit,2023-10-15,2023,10,P015,Home Equity Line,2024-09-13,2024,Friday,Purchased,2
C075,46,28662.1,818,Excellent,424568.6,6.12,36,Auto,14.812892286329333,0,69b239ae-93e5-4f6e-b333-4601a5291e45,Male,955.27,Deposit,2023-11-14,2023,11,P024,Travel Loan,2024-01-14,2024,Sunday,Purchased,10
C083,20,180710.74,706,Good,452086.74,13.65,24,Business,2.50171483997022,1,93bca93b-b8b6-4130-bdcb-0b7e038c24d4,Female,961.64,Withdrawal,2024-08-19,2024,8,P015,Home Equity Line,2024-09-04,2024,Wednesday,Purchased,2
C024,56,74500.2,510,Poor,912235.13,13.45,60,Business,12.244733973868527,0,653289bc-18dc-4da5-9a70-5958e2c51038,Female,1114.4,Withdrawal,2024-02-17,2024,2,P027,Holiday Loan,2024-07-20,2024,Saturday,Viewed,8
C052,55,178752.58,807,Excellent,537213.77,8.47,48,Education,3.0053483423847647,0,9079c2a9-e232-418e-a92e-3a724739635e,Male,370.14,Deposit,2023-09-22,2023,9,P049,Auto Insurance,2024-07-08,2024,Monday,Purchased,3
C035,25,132040.89,560,Poor,973337.03,14.46,12,Mortgage,7.371481894737304,0,d076ccbb-0b64-4e89-88ea-4ae7f6f96fa3,Female,170.46,Deposit,2024-02-08,2024,2,P026,Emergency Loan,2023-09-26,2023,Tuesday,Clicked,3
C079,57,25179.16,512,Poor,343742.19,14.03,48,Education,13.651852960940715,1,62cc5afd-539f-4af6-ad38-acf1ee19276f,Female,1275.17,Withdrawal,2023-10-23,2023,10,P021,Cash Credit,2024-03-28,2024,Thursday,Clicked,1
C015,55,125818.03,502,Poor,687683.18,13.01,24,Personal,5.465696609619465,1,e2b212b6-4666-4e7e-8a66-09b9e86e94ac,Male,1319.54,Withdrawal,2024-03-01,2024,3,P021,Cash Credit,2023-10-06,2023,Friday,Purchased,2
C023,55,140966.53,447,Poor,642873.96,2.18,60,Mortgage,4.560472333397154,0,b3cc9ad8-60b7-430b-8288-580f072e6796,Male,1462.74,Deposit,2023-11-09,2023,11,P035,Real Estate Investment,2023-09-21,2023,Thursday,Clicked,3
C069,59,151221.65,647,Fair,544148.98,1.6,24,Mortgage,3.5983536748871607,0,972815ac-06bc-464e-9aa4-0a6f22562f01,Female,726.49,Deposit,2024-02-18,2024,2,P041,Retirement Savings,2024-01-24,2024,Wednesday,Purchased,7
C044,33,123008.69,645,Fair,471359.25,5.86,48,Mortgage,3.8319182978048136,0,01f21c9b-153b-436d-b6d3-187f9058c896,Female,1293.1,Deposit,2024-05-04,2024,5,P016,Mortgage Refinance,2024-02-19,2024,Monday,Viewed,4
C070,45,126049.57,312,Poor,395738.1,11.41,60,Education,3.1395434351739553,0,df000660-c91b-428b-8261-d9a74d4de797,Male,1123.71,Withdrawal,2023-11-16,2023,11,P026,Emergency Loan,2023-09-21,2023,Thursday,Viewed,9
C01,59,87322.74,526,Poor,160902.91,13.64,60,Education,1.8426232388035464,0,7ba00a82-1aa6-443f-97ed-931e27634a06,Female,1080.38,Deposit,2023-12-17,2023,12,P043,Money Market Account,2024-02-19,2024,Monday,Viewed,8
C068,68,86230.76,759,Excellent,406787.57,11.48,36,Mortgage,4.717429951910432,0,593246c7-4dfe-4889-a5f6-57c14826b595,Male,1372.83,Deposit,2024-06-10,2024,6,P05,Home Loan,2024-08-01,2024,Thursday,Clicked,4
C041,44,161534.75,593,Fair,746854.63,13.75,48,Auto,4.623492034995566,0,3e6bc86a-10be-4ed8-8693-d10b44e14be7,Male,1388.07,Deposit,2023-10-29,2023,10,P042,High-Yield Savings Account,2024-04-17,2024,Wednesday,Clicked,7
C019,47,140224.29,539,Poor,465148.47,13.14,60,Business,3.3171747205851423,0,e5d1d350-b1aa-4452-aaca-8fc7a66b4830,Female,1653.1,Deposit,2024-03-21,2024,3,P011,Insurance Policy,2024-04-21,2024,Sunday,Clicked,6
C010,20,189330.61,414,Poor,167002.91,5.68,36,Personal,0.8820703107648574,0,bc4e599f-7e96-484d-aeec-fde815aaa76f,Male,546.16,Withdrawal,2024-05-13,2024,5,P022,Short-Term Loan,2023-12-17,2023,Sunday,Viewed,1
C058,30,197201.48,568,Poor,698640.19,6.5,12,Education,3.5427735633627084,0,435a050b-cb56-4099-a6cb-81f5363bb2bb,Male,68.66,Withdrawal,2024-02-18,2024,2,P012,Mutual Fund,2024-05-28,2024,Tuesday,Viewed,2
C055,50,30001.89,621,Fair,965517.08,7.93,24,Personal,32.18187520852853,1,d82e732b-4dd5-4aa1-b46b-2399f50a7c00,Male,109.08,Deposit,2024-04-27,2024,4,P05,Home Loan,2024-01-10,2024,Wednesday,Purchased,4
C04,59,100010.87,846,Excellent,951305.62,9.13,60,Mortgage,9.512022243182166,0,56d6518d-b9fc-4837-94bc-a75336c41f53,Male,1029.22,Deposit,2023-10-06,2023,10,P027,Holiday Loan,2023-11-12,2023,Sunday,Clicked,9
C023,18,177667.01,607,Fair,447215.66,1.92,12,Business,2.5171564490222464,0,749090c0-6512-42e9-9013-6f191461f304,Male,177.2,Withdrawal,2023-10-07,2023,10,P040,Gold Investment,2024-08-03,2024,Saturday,Purchased,3
C040,23,178121.19,321,Poor,538873.99,11.81,24,Personal,3.0253221977688334,0,66a2af74-4046-4c8f-b830-1b69394b47cc,Female,867.67,Deposit,2024-09-14,2024,9,P036,International Investment,2023-12-06,2023,Wednesday,Clicked,4
C050,47,77033.31,659,Fair,334804.31,10.2,12,Auto,4.346227755239909,0,71536769-5a1c-407e-97a0-683a12ac5239,Female,61.38,Deposit,2024-02-03,2024,2,P036,International Investment,2023-09-24,2023,Sunday,Clicked,9
C017,58,155013.12,617,Fair,100104.59,7.01,36,Education,0.6457814022451777,0,290e6137-9e32-4f0a-bf39-8134208300cf,Female,1059.47,Withdrawal,2023-11-23,2023,11,P018,Auto Refinance,2024-05-06,2024,Monday,Clicked,5
C036,65,189574.92,329,Poor,594047.47,2.54,60,Business,3.13357626631202,0,38c1a8c6-4b74-47da-ae59-168aecbf1bbe,Male,1782.75,Withdrawal,2024-04-18,2024,4,P025,Medical Loan,2024-05-05,2024,Sunday,Purchased,7
C034,45,151445.76,723,Good,607040.83,4.69,48,Personal,4.008305217656803,0,ec525f2b-7246-46e4-ac6e-818d07a7ab4f,Male,1166.24,Withdrawal,2024-06-23,2024,6,P06,Auto Loan,2024-03-04,2024,Monday,Viewed,10
C075,67,52784.62,756,Excellent,222923.28,1.15,48,Education,4.223262003212299,0,6dd3bf87-9f93-467d-a4b1-5d391b97b6ed,Male,1692.83,Deposit,2023-10-22,2023,10,P06,Auto Loan,2024-02-28,2024,Wednesday,Clicked,10
C02,21,157881.33,449,Poor,134094.53,4.96,36,Business,0.8493374739115765,0,8e5b367f-3259-412e-90bc-1e765848ba80,Male,1868.9,Deposit,2024-04-30,2024,4,P025,Medical Loan,2024-01-10,2024,Wednesday,Purchased,4
C097,28,44710.83,335,Poor,831106.54,12.9,12,Auto,18.58848381924469,0,0405f001-802c-4e13-bf0d-d908c571527b,Female,1918.92,Withdrawal,2024-06-02,2024,6,P010,Retirement Plan,2024-05-21,2024,Tuesday,Clicked,6
C06,69,188260.45,398,Poor,323873.85,14.47,12,Education,1.7203499194865408,0,813ef079-89c2-49c0-9337-ad68fe4a9a95,Female,1094.34,Deposit,2024-05-25,2024,5,P048,Property Investment,2024-03-29,2024,Friday,Purchased,8
C092,19,196593.78,667,Fair,781020.85,5.27,60,Personal,3.9727648046647253,0,e3240b87-19ac-4245-ad62-b9f93d9c42a3,Female,976.74,Deposit,2023-11-17,2023,11,P019,Home Improvement Loan,2024-01-01,2024,Monday,Clicked,2
C068,40,160584.69,720,Good,360575.45,11.02,24,Education,2.2453912013654604,0,08790ddc-ad0e-485d-853e-6e09e43cc2e8,Male,1161.69,Deposit,2023-10-27,2023,10,P06,Auto Loan,2024-09-14,2024,Saturday,Clicked,4
C071,24,24706.84,654,Fair,440955.24,7.74,60,Education,17.847496482755382,0,4c08fae0-b84e-4c72-b304-c96fe4559f7a,Male,692.59,Withdrawal,2023-12-22,2023,12,P043,Money Market Account,2024-05-30,2024,Thursday,Viewed,5
C082,35,184503.45,530,Poor,996793.91,12.89,36,Personal,5.402575995191418,1,5014cb8b-a789-45d1-a11d-d2a88a96ae6f,Male,1609.08,Deposit,2024-07-25,2024,7,P023,Long-Term Loan,2024-05-18,2024,Saturday,Clicked,5
C069,44,199549.56,749,Excellent,226027.9,12.34,12,Education,1.1326905456469059,0,638bc771-8c64-4591-90af-c7c8f1d325f4,Female,1007.22,Withdrawal,2024-05-28,2024,5,P016,Mortgage Refinance,2023-10-29,2023,Sunday,Viewed,7
C049,39,170754.36,558,Poor,420793.03,12.85,48,Personal,2.4643179242978044,0,941073b1-90b2-460f-9ebd-4212d242f083,Male,1101.93,Withdrawal,2024-07-17,2024,7,P04,Personal Loan,2024-01-31,2024,Wednesday,Clicked,5
C063,63,162801.84,519,Poor,721968.31,9.92,48,Mortgage,4.434644657578809,0,d56a6956-89d1-4c5f-8f59-82bc8f5be04b,Male,924.03,Deposit,2024-03-22,2024,3,P043,Money Market Account,2024-04-01,2024,Monday,Clicked,7
C012,48,151864.07,303,Poor,780133.05,5.36,36,Education,5.137048216869204,0,3b88aa42-b5ea-455a-898d-80183e21d49f,Male,442.28,Withdrawal,2023-11-27,2023,11,P046,Child Education Fund,2024-05-20,2024,Monday,Purchased,6
C088,41,55778.83,643,Fair,502678.86,1.95,60,Business,9.012000789546859,0,5bc0fb6c-be84-4d74-979f-b243f9faee6e,Male,68.86,Deposit,2023-10-04,2023,10,P044,Insurance Savings,2023-10-18,2023,Wednesday,Viewed,8
C046,68,171726.53,843,Excellent,842151.21,4.83,24,Auto,4.904025079875543,0,2e49879c-816b-46d9-8a2a-64a720215bc0,Male,83.01,Withdrawal,2023-11-26,2023,11,P018,Auto Refinance,2024-06-19,2024,Wednesday,Purchased,2
C016,64,192723.25,695,Good,281727.33,2.04,24,Mortgage,1.4618232621129004,0,1e26ea4a-fc0f-421a-93de-6741da464285,Male,392.01,Withdrawal,2024-03-15,2024,3,P045,Pension Plan,2024-04-13,2024,Saturday,Clicked,3
C034,57,196447.42,394,Poor,744509.43,3.47,60,Personal,3.7898661636788105,0,5cdef0ff-8b1c-4b28-8632-ceacfc154869,Female,257.75,Withdrawal,2024-05-11,2024,5,P020,Gold Loan,2024-08-06,2024,Tuesday,Clicked,10
C07,50,182958.64,368,Poor,662857.55,14.85,36,Business,3.6229912399873543,0,c1654dbc-9213-4de5-b312-1fd92e7ecf5c,Male,411.27,Withdrawal,2024-08-24,2024,8,P013,Bond,2024-08-25,2024,Sunday,Viewed,2
C075,56,191343.2,787,Excellent,312738.36,14.6,36,Mortgage,1.634436760752407,0,aeb2e230-a0d7-46e7-9b5b-4b2b4c2c319b,Male,1877.76,Withdrawal,2024-01-16,2024,1,P08,Student Loan,2023-09-24,2023,Sunday,Viewed,10
C03,63,127719.18,666,Fair,607770.27,2.88,60,Auto,4.758645255943548,0,477fb2d3-e57d-4c59-a75d-e6648e5fa07d,Female,1494.23,Withdrawal,2024-07-12,2024,7,P029,Small Business Loan,2023-12-09,2023,Saturday,Purchased,1
C089,61,121050.62,550,Poor,622736.51,10.69,60,Personal,5.144430569624509,0,0961e3d0-3651-404c-a6a8-16a34aa945c1,Male,938.16,Withdrawal,2024-04-18,2024,4,P019,Home Improvement Loan,2023-12-30,2023,Saturday,Viewed,4
C014,20,56987.33,476,Poor,623865.01,1.88,24,Personal,10.94743357865687,1,bfc5b69c-7a94-44b2-93c2-a5916e6f778d,Male,570.65,Deposit,2024-03-30,2024,3,P06,Auto Loan,2024-04-27,2024,Saturday,Viewed,1
C054,47,111585.01,622,Fair,509250.22,8.96,60,Personal,4.5637870176289805,0,9cf2c0c8-c7d1-4508-a8dc-74907dbe4b60,Male,1884.44,Deposit,2024-01-28,2024,1,P016,Mortgage Refinance,2024-05-02,2024,Thursday,Viewed,2
C038,31,119137.79,490,Poor,375760.05,5.58,48,Education,3.1539954702869677,0,a7f2a3df-beec-42c4-afa5-24853e502a34,Female,109.36,Deposit,2023-10-30,2023,10,P013,Bond,2024-06-05,2024,Wednesday,Clicked,9
C050,56,111623.93,567,Poor,463157.77,8.3,60,Auto,4.149269515954151,0,85af09c0-8527-4824-a8cc-8d432643c3e0,Female,340.26,Deposit,2024-05-29,2024,5,P024,Travel Loan,2023-10-03,2023,Tuesday,Viewed,9
C091,20,121567.96,449,Poor,415241.56,2.99,36,Business,3.415715456605507,0,044d06b6-a3ad-431b-a9f7-a900ec42b023,Female,1753.86,Deposit,2023-12-13,2023,12,P010,Retirement Plan,2024-01-04,2024,Thursday,Clicked,7
C088,44,69251.18,790,Excellent,573881.83,7.18,60,Auto,8.286961030844529,0,3259ed80-c210-4fab-bdd8-645bb33f518e,Male,381.42,Withdrawal,2024-05-22,2024,5,P040,Gold Investment,2024-01-03,2024,Wednesday,Clicked,8
C065,34,28917.53,820,Excellent,744640.39,13.1,12,Business,25.750483876043358,0,af4f515b-7c51-41a4-8bc2-0568c68fec75,Male,568.97,Withdrawal,2024-02-27,2024,2,P020,Gold Loan,2023-11-19,2023,Sunday,Clicked,8
C017,34,106051.04,320,Poor,758968.7,11.0,60,Auto,7.156636087680045,0,fbc56ec7-0105-45f0-8d5b-7ed1f9b0ce0f,Male,555.5,Withdrawal,2024-03-10,2024,3,P01,Savings Account,2024-01-19,2024,Friday,Clicked,5
C033,64,120020.13,557,Poor,357171.59,9.17,24,Personal,2.975930704291022,0,32396802-f483-4fb1-86ac-13febb1aba6f,Female,1019.36,Withdrawal,2024-07-26,2024,7,P039,Loan Against Property,2024-02-29,2024,Thursday,Viewed,9
C076,39,96531.07,600,Fair,965322.58,9.65,60,Auto,10.000123069183838,0,93f341d5-0687-4886-ac06-21c9286b10c3,Male,1121.56,Withdrawal,2023-10-23,2023,10,P011,Insurance Policy,2024-02-02,2024,Friday,Clicked,1
C062,18,65112.26,517,Poor,364165.83,8.21,12,Business,5.5928918762764495,1,6c8ed453-6566-45e5-b5d9-cc7ddad65e86,Male,1327.29,Deposit,2024-04-07,2024,4,P032,Education Savings Plan,2024-06-15,2024,Saturday,Purchased,4
C087,46,109338.74,816,Excellent,950561.41,10.98,24,Mortgage,8.693729322287782,0,ec0337c0-60b2-4693-a6a4-4c5defaf6623,Male,230.98,Withdrawal,2024-07-18,2024,7,P012,Mutual Fund,2024-07-03,2024,Wednesday,Purchased,6
C083,39,199493.6,802,Excellent,730219.4,12.05,36,Mortgage,3.660365044292148,0,94834b27-5b15-41fc-a1f2-7d4f266b9b95,Female,1829.17,Withdrawal,2024-04-09,2024,4,P016,Mortgage Refinance,2024-06-26,2024,Wednesday,Viewed,2
C0100,20,102942.23,827,Excellent,241715.58,10.58,36,Personal,2.3480701748932384,0,d26a5be1-a809-42b0-aad3-9bfaea4afc2a,Female,1460.31,Withdrawal,2024-01-24,2024,1,P034,Stock Investment,2024-03-05,2024,Tuesday,Purchased,1
C051,20,140800.99,769,Excellent,604511.9,10.9,12,Education,4.2933781928664,0,a1278902-9aa5-4af6-8053-58aed9a08915,Female,1576.56,Withdrawal,2023-09-22,2023,9,P025,Medical Loan,2024-01-07,2024,Sunday,Purchased,6
C062,39,36163.74,544,Poor,140224.66,14.21,24,Personal,3.877493312362051,0,4a6d2fde-a0ff-4ba9-ac14-d7cdb1435fe4,Female,244.51,Withdrawal,2024-02-24,2024,2,P030,Agricultural Loan,2024-01-27,2024,Saturday,Clicked,4
C062,56,131635.09,606,Fair,501624.21,4.05,24,Mortgage,3.8107180235908222,0,37c88c41-f8fa-41e3-b325-4b2b28e4bb53,Female,789.77,Deposit,2024-01-01,2024,1,P05,Home Loan,2023-10-14,2023,Saturday,Clicked,4
C036,39,75093.71,311,Poor,161332.17,5.19,60,Mortgage,2.148411231779599,0,39c431d4-89c0-477a-8fe4-6ef690c74f42,Female,232.4,Deposit,2024-02-06,2024,2,P05,Home Loan,2024-01-16,2024,Tuesday,Purchased,7
C021,59,155206.3,460,Poor,218149.31,14.75,60,Personal,1.4055441692766337,0,ac95e388-cbad-426c-8153-ca7fc338de37,Female,833.26,Withdrawal,2024-09-13,2024,9,P045,Pension Plan,2024-09-12,2024,Thursday,Clicked,2
C069,32,83345.52,381,Poor,873891.75,9.19,36,Personal,10.485167649082998,1,ca993cef-167e-47af-8c66-19a6284b9355,Female,1963.95,Deposit,2024-03-25,2024,3,P033,Wealth Management,2024-02-25,2024,Sunday,Viewed,7
C083,28,110083.64,576,Poor,363534.82,14.87,24,Business,3.302351012375681,0,0a6c1f70-9d2d-413e-97af-9f7ee71d2961,Female,1104.03,Withdrawal,2024-05-31,2024,5,P033,Wealth Management,2024-04-04,2024,Thursday,Viewed,2
C077,61,46395.05,581,Fair,931077.7,7.36,12,Personal,20.068470666590507,1,7b923dcc-74f1-497a-9b87-ab4ec1aa9b16,Male,1075.37,Deposit,2023-12-10,2023,12,P034,Stock Investment,2024-08-09,2024,Friday,Purchased,5
C015,18,123314.66,832,Excellent,888492.68,5.5,12,Mortgage,7.205085591607681,0,a97db938-9652-4152-b636-bc34b36fada2,Female,797.2,Deposit,2024-05-14,2024,5,P010,Retirement Plan,2023-12-06,2023,Wednesday,Purchased,2
C070,52,50585.93,511,Poor,889266.77,2.71,48,Business,17.579330260410355,1,a94426a0-8aa1-4dab-ab37-7ddbf427ebd1,Female,1797.83,Deposit,2024-04-20,2024,4,P047,Healthcare Savings,2024-03-29,2024,Friday,Purchased,9
C023,29,53873.23,306,Poor,313663.47,11.82,48,Mortgage,5.8222510512178305,0,3b5f9f7a-ada4-44a5-a931-b71ecc615ed1,Female,1529.27,Withdrawal,2024-07-10,2024,7,P041,Retirement Savings,2024-09-14,2024,Saturday,Clicked,3
C038,49,121355.9,783,Excellent,771794.31,2.52,12,Business,6.359759270047852,0,07a5b64b-31c7-4541-95b9-2065a0fd4daf,Male,1436.67,Deposit,2024-06-02,2024,6,P026,Emergency Loan,2024-09-09,2024,Monday,Purchased,9
C027,45,170319.29,466,Poor,104321.9,9.81,12,Personal,0.612507837485701,0,a3f327c2-33d1-4d46-9817-aa10b704db60,Male,1191.27,Withdrawal,2023-12-24,2023,12,P05,Home Loan,2024-08-27,2024,Tuesday,Purchased,8
C021,23,106650.34,367,Poor,581966.39,5.58,12,Personal,5.456770133128503,1,ee9deef9-4a25-44d8-9cbd-e743ee65b914,Male,37.27,Deposit,2023-12-04,2023,12,P030,Agricultural Loan,2024-01-17,2024,Wednesday,Viewed,2
C041,63,96772.61,664,Fair,221529.73,1.79,48,Education,2.289178001916038,0,3c13238d-80a1-4f9d-ac89-e18e02107cd3,Male,1187.53,Withdrawal,2024-08-26,2024,8,P018,Auto Refinance,2024-04-17,2024,Wednesday,Clicked,7
C033,43,97086.85,563,Poor,694993.66,12.11,24,Business,7.158473675889165,0,83696970-8cea-4087-984b-9e4e15d5eceb,Male,900.59,Withdrawal,2023-12-21,2023,12,P07,Business Loan,2024-04-11,2024,Thursday,Viewed,9
C017,56,24152.28,545,Poor,353625.07,12.31,36,Mortgage,14.641477740403806,1,6e801ced-6b6b-4392-a4b2-447ec2ff1f88,Male,813.35,Withdrawal,2024-06-26,2024,6,P018,Auto Refinance,2023-09-28,2023,Thursday,Clicked,5
C059,47,175438.37,586,Fair,435945.69,6.37,60,Mortgage,2.4848936409976905,0,4421999c-77f4-43be-ab4f-1cd14ebbb909,Female,461.85,Deposit,2023-11-27,2023,11,P041,Retirement Savings,2024-06-19,2024,Wednesday,Clicked,6
C089,22,182998.84,637,Fair,193758.61,5.24,12,Personal,1.058796930078901,0,ab84dd49-0128-4700-a32e-22a6fe3c7d1d,Female,1904.78,Withdrawal,2023-12-19,2023,12,P026,Emergency Loan,2023-12-23,2023,Saturday,Viewed,4
C091,21,183826.89,424,Poor,214140.2,5.78,24,Auto,1.1649013917387168,0,b49f0f9f-f55a-402c-8c5e-a88a33a76ae7,Male,1012.5,Withdrawal,2024-04-26,2024,4,P031,Technology Loan,2023-10-15,2023,Sunday,Clicked,7
